file,original_name,best_match,confidence,status,reason,method,top_sim,margin,top_candidates
abb_gen.ttl,Motor_type,,0.0,SKIPPED_NOT_IN_STANDARD,Skipped (Not found in standard / not defined in ontology),SKIP_LIST,0.0,0.0,[]
abb_gen.ttl,Output_kW,rated_output_power,0.55,ACCEPT,"The OEM variable 'Output_kW' most closely matches the ontology candidate 'rated_output_power' based on the highest similarity score (0.552). Both refer to output power in kilowatts (kW), and the ontology property explicitly uses kW as the unit symbol, aligning with the OEM variable. The domain and source also match typical motor output power definitions.",LLM,0.5524781346321106,0.038175761699676514,"[{""id"": ""rated_output_power"", ""sim"": 0.5525}, {""id"": ""output_power"", ""sim"": 0.5143}, {""id"": ""input_power"", ""sim"": 0.4642}, {""id"": ""mcrPower_kW"", ""sim"": 0.4642}, {""id"": ""copper_losses"", ""sim"": 0.4412}]"
abb_gen.ttl,Speed_r_min,minimum_air_speed,0.51,ACCEPT,"The OEM variable 'Speed_r_min' likely refers to a minimum speed value, and among the candidates, 'minimum_air_speed' has the highest similarity score (0.51). Although the unit (m/s) differs from the likely unit of 'Speed_r_min' (possibly rpm), the semantic match for 'minimum speed' is closest. No candidate directly matches 'rpm', but 'minimum_air_speed' is the best available option based on similarity.",LLM,0.5065497159957886,0.04091024398803711,"[{""id"": ""minimum_air_speed"", ""sim"": 0.5065}, {""id"": ""mcrRpm_revPerSec"", ""sim"": 0.4656}, {""id"": ""reg:CI_RudderSpeedMinima"", ""sim"": 0.4628}, {""id"": ""shape:rudderSpeedMinima"", ""sim"": 0.4569}, {""id"": ""nn_rpm"", ""sim"": 0.4371}]"
abb_gen.ttl,Efficiency_full_load,efficiency_class_ie,0.46,ACCEPT,"The OEM variable 'Efficiency_full_load' refers to the efficiency of a component at full load. Among the candidates, 'efficiency_class_ie' and 'efficiency' are the closest matches. 'efficiency_class_ie' is specifically related to efficiency classification at a rated point for motors, which aligns with the context of full load efficiency. Although the similarity scores for 'efficiency_class_ie' and 'efficiency' are very close, 'efficiency_class_ie' is slightly higher and references a standard (IEC 60034-30-1:2025) relevant to motor efficiency at full load. Therefore, 'efficiency_class_ie' is selected as the best match, but with moderate confidence due to the close similarity with 'efficiency'.",LLM,0.4563223421573639,0.00024962425231933594,"[{""id"": ""efficiency_class_ie"", ""sim"": 0.4563}, {""id"": ""efficiency"", ""sim"": 0.4561}, {""id"": ""power_factor"", ""sim"": 0.4248}, {""id"": ""copper_losses"", ""sim"": 0.4118}, {""id"": ""rated_output_power"", ""sim"": 0.4075}]"
abb_gen.ttl,cos_phi,,0.3043374717235565,NO_MATCH,Low similarity (top_sim=0.304 < MIN_SIM=0.45),LOW_SIM,0.3043374717235565,0.0030597150325775146,"[{""id"": ""power_factor"", ""sim"": 0.3043}, {""id"": ""angular_frequency"", ""sim"": 0.3013}, {""id"": ""slip_ratio"", ""sim"": 0.3009}, {""id"": ""copper_losses"", ""sim"": 0.2859}, {""id"": ""hull:HullParams1"", ""sim"": 0.2849}]"
abb_gen.ttl,current_I_N_A,,0.33075156807899475,NO_MATCH,Low similarity (top_sim=0.331 < MIN_SIM=0.45),LOW_SIM,0.33075156807899475,0.0005379617214202881,"[{""id"": ""locked_rotor_current"", ""sim"": 0.3308}, {""id"": ""rated_current"", ""sim"": 0.3302}, {""id"": ""inertiaRatio_Ie_It"", ""sim"": 0.3019}, {""id"": ""resistance"", ""sim"": 0.3007}, {""id"": ""input_power"", ""sim"": 0.2872}]"
abb_gen.ttl,rated_torque_Nm,ratedTorque_kNm,0.56,ACCEPT,"The OEM variable 'rated_torque_Nm' most closely matches the ontology property 'ratedTorque_kNm' based on the highest similarity score (0.556). Both refer to the rated torque, although the ontology property uses kNm as the unit while the OEM variable uses Nm. The context of 'rated torque' is preserved, making this the best available mapping.",LLM,0.5561115741729736,0.019100666046142578,"[{""id"": ""ratedTorque_kNm"", ""sim"": 0.5561}, {""id"": ""ratedTorque_kNm"", ""sim"": 0.537}, {""id"": ""torque"", ""sim"": 0.5247}, {""id"": ""breakdown_torque"", ""sim"": 0.4999}, {""id"": ""qEmax_kNm"", ""sim"": 0.4943}]"
abb_gen.ttl,J_kgm2,,0.42389658093452454,HUMAN_REVIEW,Low similarity (top_sim=0.424 < MIN_SIM=0.45),LOW_SIM,0.42389658093452454,0.02125033736228943,"[{""id"": ""mass"", ""sim"": 0.4239}, {""id"": ""charpyV_J"", ""sim"": 0.4026}, {""id"": ""locked_rotor_torque"", ""sim"": 0.3949}, {""id"": ""addedMass_kg"", ""sim"": 0.3922}, {""id"": ""Qr_kNm"", ""sim"": 0.3915}]"
abb_gen.ttl,Weight_kg,,0.421511173248291,HUMAN_REVIEW,Low similarity (top_sim=0.422 < MIN_SIM=0.45),LOW_SIM,0.421511173248291,0.027941524982452393,"[{""id"": ""mass"", ""sim"": 0.4215}, {""id"": ""addedMass_kg"", ""sim"": 0.3936}, {""id"": ""rated_output_power"", ""sim"": 0.3448}, {""id"": ""Qr_kNm"", ""sim"": 0.3442}, {""id"": ""Tr_kN"", ""sim"": 0.3389}]"
bmd_series.ttl,stall_rms_current_I0,,0.0,SKIPPED_NOT_IN_STANDARD,Skipped (Not found in standard / not defined in ontology),SKIP_LIST,0.0,0.0,[]
bmd_series.ttl,brake_dc_current_Ib,,0.0,SKIPPED_NOT_IN_STANDARD,Skipped (Not found in standard / not defined in ontology),SKIP_LIST,0.0,0.0,[]
bmd_series.ttl,max_rms_current_Imax,,0.0,SKIPPED_NOT_IN_STANDARD,Skipped (Not found in standard / not defined in ontology),SKIP_LIST,0.0,0.0,[]
bmd_series.ttl,brake_moment_of_inertia_Jb,,0.0,SKIPPED_NOT_IN_STANDARD,Skipped (Not found in standard / not defined in ontology),SKIP_LIST,0.0,0.0,[]
bmd_series.ttl,back_emf_constant_Ke,,0.0,SKIPPED_NOT_IN_STANDARD,Skipped (Not found in standard / not defined in ontology),SKIP_LIST,0.0,0.0,[]
bmd_series.ttl,stall_torque_M0,,0.0,SKIPPED_NOT_IN_STANDARD,Skipped (Not found in standard / not defined in ontology),SKIP_LIST,0.0,0.0,[]
bmd_series.ttl,brake_torque_Mb,,0.0,SKIPPED_NOT_IN_STANDARD,Skipped (Not found in standard / not defined in ontology),SKIP_LIST,0.0,0.0,[]
